bearing,delay,timestamp,lastLocID,lastStopSeq,nextLocID,nextStopSeq,signMessageLong,tripID,vehicle_id,vehicle_location_longitude,vehicle_location_latitude
180,-61,2017-01-31 01:59:27,11501,4,11502,5,MAX  Yellow Line to City Center/Milwaukie,7128407,110,-122.68213999999999,45.575072
199,0,2017-01-31 01:35:58,11498,17,11498,1,MAX  Yellow Line to City Center/Milwaukie,7128407,219,-122.686007,45.604686
181,-76,2017-01-31 01:54:35,11499,2,11500,3,MAX  Yellow Line to City Center/Milwaukie,7128407,219,-122.686029,45.594606
115,-64,2017-01-31 01:56:58,11500,3,11501,4,MAX  Yellow Line to City Center/Milwaukie,7128407,219,-122.684197,45.583166999999996
180,-61,2017-01-31 01:59:27,11501,4,11502,5,MAX  Yellow Line to City Center/Milwaukie,7128407,219,-122.68213999999999,45.575072
197,0,2017-01-31 01:53:46,11498,17,11498,1,MAX  Yellow Line to City Center/Milwaukie,7128408,122,-122.68587,45.605038
197,0,2017-01-31 01:53:46,11498,17,11498,1,MAX  Yellow Line to City Center/Milwaukie,7128408,303,-122.68587,45.605038
196,-30,2017-01-31 01:00:01,13128,21,13129,22,MAX  Green Line to Clackamas Town Center,7129333,120,-122.56666899999999,45.4679
214,-57,2017-01-31 01:01:04,13129,22,13130,23,MAX  Green Line to Clackamas Town Center,7129333,120,-122.56888799999999,45.464833
166,-28,2017-01-31 01:03:10,13130,23,13132,24,MAX  Green Line to Clackamas Town Center,7129333,120,-122.57309099999999,45.451627
196,-30,2017-01-31 01:00:01,13128,21,13129,22,MAX  Green Line to Clackamas Town Center,7129333,203,-122.56666899999999,45.4679
214,-57,2017-01-31 01:01:04,13129,22,13130,23,MAX  Green Line to Clackamas Town Center,7129333,203,-122.56888799999999,45.464833
166,-28,2017-01-31 01:03:10,13130,23,13132,24,MAX  Green Line to Clackamas Town Center,7129333,203,-122.57309099999999,45.451627
107,-82,2017-01-31 01:00:02,8344,13,8345,14,MAX  Green Line to Clackamas Town Center,7129334,406,-122.620224,45.532643
52,-124,2017-01-31 01:02:41,8345,14,8346,15,MAX  Green Line to Clackamas Town Center,7129334,406,-122.60184199999999,45.529219
114,-128,2017-01-31 01:05:24,8346,15,8347,16,MAX  Green Line to Clackamas Town Center,7129334,406,-122.57666200000001,45.532821999999996
189,-163,2017-01-31 01:08:50,8347,16,13124,17,MAX  Green Line to Clackamas Town Center,7129334,406,-122.56352,45.529658000000005
192,-181,2017-01-31 01:11:44,13124,17,13125,18,MAX  Green Line to Clackamas Town Center,7129334,406,-122.564687,45.512644
177,-179,2017-01-31 01:13:29,13125,18,13126,19,MAX  Green Line to Clackamas Town Center,7129334,406,-122.56673700000002,45.501215
175,-169,2017-01-31 01:15:10,13126,19,13127,20,MAX  Green Line to Clackamas Town Center,7129334,406,-122.56605,45.494473
184,-162,2017-01-31 01:16:32,13127,20,13128,21,MAX  Green Line to Clackamas Town Center,7129334,406,-122.566477,45.489269
182,-173,2017-01-31 01:18:35,13128,21,13129,22,MAX  Green Line to Clackamas Town Center,7129334,406,-122.566976,45.479453
216,-141,2017-01-31 01:20:40,13129,22,13130,23,MAX  Green Line to Clackamas Town Center,7129334,406,-122.569694,45.464051
167,-141,2017-01-31 01:22:58,13130,23,13132,24,MAX  Green Line to Clackamas Town Center,7129334,406,-122.57335400000001,45.452404
107,-82,2017-01-31 01:00:02,8344,13,8345,14,MAX  Green Line to Clackamas Town Center,7129334,415,-122.620224,45.532643
52,-124,2017-01-31 01:02:41,8345,14,8346,15,MAX  Green Line to Clackamas Town Center,7129334,415,-122.60184199999999,45.529219
114,-128,2017-01-31 01:05:24,8346,15,8347,16,MAX  Green Line to Clackamas Town Center,7129334,415,-122.57666200000001,45.532821999999996
189,-163,2017-01-31 01:08:50,8347,16,13124,17,MAX  Green Line to Clackamas Town Center,7129334,415,-122.56352,45.529658000000005
192,-181,2017-01-31 01:11:44,13124,17,13125,18,MAX  Green Line to Clackamas Town Center,7129334,415,-122.564687,45.512644
177,-179,2017-01-31 01:13:29,13125,18,13126,19,MAX  Green Line to Clackamas Town Center,7129334,415,-122.56673700000002,45.501215
175,-169,2017-01-31 01:15:10,13126,19,13127,20,MAX  Green Line to Clackamas Town Center,7129334,415,-122.56605,45.494473
184,-162,2017-01-31 01:16:32,13127,20,13128,21,MAX  Green Line to Clackamas Town Center,7129334,415,-122.566477,45.489269
182,-173,2017-01-31 01:18:35,13128,21,13129,22,MAX  Green Line to Clackamas Town Center,7129334,415,-122.566976,45.479453
216,-141,2017-01-31 01:20:40,13129,22,13130,23,MAX  Green Line to Clackamas Town Center,7129334,415,-122.569694,45.464051
167,-141,2017-01-31 01:22:58,13130,23,13132,24,MAX  Green Line to Clackamas Town Center,7129334,415,-122.57335400000001,45.452404
149,-114,2017-01-31 01:00:10,7763,8,8340,9,MAX  Green Line to Clackamas Town Center,7129335,233,-122.673469,45.526876
90,-345,2017-01-31 01:08:19,8340,9,8341,10,MAX  Green Line to Clackamas Town Center,7129335,233,-122.663297,45.530078
89,-351,2017-01-31 01:09:13,8341,10,8342,11,MAX  Green Line to Clackamas Town Center,7129335,233,-122.66093500000001,45.530076
90,-312,2017-01-31 01:10:50,8342,11,8343,12,MAX  Green Line to Clackamas Town Center,7129335,233,-122.65590800000001,45.53006
89,-323,2017-01-31 01:12:31,8343,12,8344,13,MAX  Green Line to Clackamas Town Center,7129335,233,-122.65244399999999,45.530055
107,-313,2017-01-31 01:15:47,8344,13,8345,14,MAX  Green Line to Clackamas Town Center,7129335,233,-122.620224,45.532643
52,-331,2017-01-31 01:18:05,8345,14,8346,15,MAX  Green Line to Clackamas Town Center,7129335,233,-122.602085,45.529090000000004
114,-318,2017-01-31 01:20:32,8346,15,8347,16,MAX  Green Line to Clackamas Town Center,7129335,233,-122.57666200000001,45.532821999999996
193,-338,2017-01-31 01:23:49,8347,16,13124,17,MAX  Green Line to Clackamas Town Center,7129335,233,-122.56368700000002,45.529158
188,-339,2017-01-31 01:26:30,13124,17,13125,18,MAX  Green Line to Clackamas Town Center,7129335,233,-122.56498400000001,45.511654
177,-328,2017-01-31 01:27:59,13125,18,13126,19,MAX  Green Line to Clackamas Town Center,7129335,233,-122.56673700000002,45.501215
175,-302,2017-01-31 01:29:24,13126,19,13127,20,MAX  Green Line to Clackamas Town Center,7129335,233,-122.56605,45.494473
184,-283,2017-01-31 01:30:32,13127,20,13128,21,MAX  Green Line to Clackamas Town Center,7129335,233,-122.566477,45.489269
182,-272,2017-01-31 01:32:11,13128,21,13129,22,MAX  Green Line to Clackamas Town Center,7129335,233,-122.566976,45.479453
216,-230,2017-01-31 01:34:09,13129,22,13130,23,MAX  Green Line to Clackamas Town Center,7129335,233,-122.569694,45.464051
166,-226,2017-01-31 01:36:24,13130,23,13132,24,MAX  Green Line to Clackamas Town Center,7129335,233,-122.573241,45.452064
9,-613,2017-01-31 01:24:34,7763,8,8340,9,MAX  Green Line to Clackamas Town Center,7129336,231,-122.67659099999999,45.527893
20,-29,2017-01-31 01:06:04,7774,3,13123,4,MAX  Green Line to Clackamas Town Center,7129336,231,-122.68183,45.513138
20,-119,2017-01-31 01:10:35,7777,5,7787,6,MAX  Green Line to Clackamas Town Center,7129336,231,-122.67863100000001,45.519116
358,-75,2017-01-31 01:12:25,7787,6,9299,7,MAX  Green Line to Clackamas Town Center,7129336,231,-122.676451,45.52319
90,-708,2017-01-31 01:31:42,8340,9,8341,10,MAX  Green Line to Clackamas Town Center,7129336,231,-122.66379099999999,45.53008
89,-762,2017-01-31 01:33:34,8341,10,8342,11,MAX  Green Line to Clackamas Town Center,7129336,231,-122.66093500000001,45.530076
90,-725,2017-01-31 01:35:15,8342,11,8343,12,MAX  Green Line to Clackamas Town Center,7129336,231,-122.65590800000001,45.53006
89,-835,2017-01-31 01:38:34,8343,12,8344,13,MAX  Green Line to Clackamas Town Center,7129336,231,-122.65244399999999,45.530055
107,-890,2017-01-31 01:42:54,8344,13,8345,14,MAX  Green Line to Clackamas Town Center,7129336,231,-122.620224,45.532643
52,-915,2017-01-31 01:45:20,8345,14,8346,15,MAX  Green Line to Clackamas Town Center,7129336,231,-122.602085,45.529090000000004
114,-911,2017-01-31 01:47:56,8346,15,8347,16,MAX  Green Line to Clackamas Town Center,7129336,231,-122.57666200000001,45.532821999999996
192,-978,2017-01-31 01:52:02,8347,16,13124,17,MAX  Green Line to Clackamas Town Center,7129336,231,-122.563801,45.528837
355,-63,2017-01-31 01:13:36,9299,7,7763,8,MAX  Green Line to Clackamas Town Center,7129336,231,-122.676529,45.525156
20,26,2017-01-31 01:04:13,10293,2,7774,3,MAX  Green Line to Clackamas Town Center,7129336,231,-122.683043,45.510903000000006
19,-95,2017-01-31 01:08:17,13123,4,7777,5,MAX  Green Line to Clackamas Town Center,7129336,231,-122.68033700000001,45.51594
183,-992,2017-01-31 01:54:56,13124,17,13125,18,MAX  Green Line to Clackamas Town Center,7129336,231,-122.565048,45.51127
179,-1000,2017-01-31 01:56:46,13125,18,13126,19,MAX  Green Line to Clackamas Town Center,7129336,231,-122.56676100000001,45.501815
175,-984,2017-01-31 01:58:16,13126,19,13127,20,MAX  Green Line to Clackamas Town Center,7129336,231,-122.56605,45.494473
184,-987,2017-01-31 01:59:46,13127,20,13128,21,MAX  Green Line to Clackamas Town Center,7129336,231,-122.566477,45.489269
347,0,2017-01-31 01:00:02,13140,24,13140,1,MAX  Green Line to Clackamas Town Center,7129336,231,-122.683872,45.508896
9,-613,2017-01-31 01:24:34,7763,8,8340,9,MAX  Green Line to Clackamas Town Center,7129336,241,-122.67659099999999,45.527893
20,-29,2017-01-31 01:06:04,7774,3,13123,4,MAX  Green Line to Clackamas Town Center,7129336,241,-122.68183,45.513138
20,-119,2017-01-31 01:10:35,7777,5,7787,6,MAX  Green Line to Clackamas Town Center,7129336,241,-122.67863100000001,45.519116
358,-75,2017-01-31 01:12:25,7787,6,9299,7,MAX  Green Line to Clackamas Town Center,7129336,241,-122.676451,45.52319
90,-708,2017-01-31 01:31:42,8340,9,8341,10,MAX  Green Line to Clackamas Town Center,7129336,241,-122.66379099999999,45.53008
89,-762,2017-01-31 01:33:34,8341,10,8342,11,MAX  Green Line to Clackamas Town Center,7129336,241,-122.66093500000001,45.530076
90,-725,2017-01-31 01:35:15,8342,11,8343,12,MAX  Green Line to Clackamas Town Center,7129336,241,-122.65590800000001,45.53006
89,-835,2017-01-31 01:38:34,8343,12,8344,13,MAX  Green Line to Clackamas Town Center,7129336,241,-122.65244399999999,45.530055
107,-890,2017-01-31 01:42:54,8344,13,8345,14,MAX  Green Line to Clackamas Town Center,7129336,241,-122.620224,45.532643
52,-915,2017-01-31 01:45:20,8345,14,8346,15,MAX  Green Line to Clackamas Town Center,7129336,241,-122.602085,45.529090000000004
114,-911,2017-01-31 01:47:56,8346,15,8347,16,MAX  Green Line to Clackamas Town Center,7129336,241,-122.57666200000001,45.532821999999996
192,-978,2017-01-31 01:52:02,8347,16,13124,17,MAX  Green Line to Clackamas Town Center,7129336,241,-122.563801,45.528837
355,-63,2017-01-31 01:13:36,9299,7,7763,8,MAX  Green Line to Clackamas Town Center,7129336,241,-122.676529,45.525156
20,26,2017-01-31 01:04:13,10293,2,7774,3,MAX  Green Line to Clackamas Town Center,7129336,241,-122.683043,45.510903000000006
19,-95,2017-01-31 01:08:17,13123,4,7777,5,MAX  Green Line to Clackamas Town Center,7129336,241,-122.68033700000001,45.51594
183,-992,2017-01-31 01:54:56,13124,17,13125,18,MAX  Green Line to Clackamas Town Center,7129336,241,-122.565048,45.51127
179,-1000,2017-01-31 01:56:46,13125,18,13126,19,MAX  Green Line to Clackamas Town Center,7129336,241,-122.56676100000001,45.501815
175,-984,2017-01-31 01:58:16,13126,19,13127,20,MAX  Green Line to Clackamas Town Center,7129336,241,-122.56605,45.494473
184,-987,2017-01-31 01:59:46,13127,20,13128,21,MAX  Green Line to Clackamas Town Center,7129336,241,-122.566477,45.489269
347,0,2017-01-31 01:00:02,13140,24,13140,1,MAX  Green Line to Clackamas Town Center,7129336,241,-122.683872,45.508896
179,-144,2017-01-31 01:54:35,8347,16,13124,17,MAX  Green Line to Clackamas Town Center,7129337,406,-122.564467,45.51617
212,-146,2017-01-31 01:55:49,13124,17,13125,18,MAX  Green Line to Clackamas Town Center,7129337,406,-122.565279,45.507639000000005
177,-125,2017-01-31 01:56:35,13125,18,13126,19,MAX  Green Line to Clackamas Town Center,7129337,406,-122.56673700000002,45.501215
0,-284,2017-01-31 01:33:34,7763,8,8340,9,MAX  Green Line to Clackamas Town Center,7129337,407,-122.676593,45.527859
20,-67,2017-01-31 01:20:54,7774,3,13123,4,MAX  Green Line to Clackamas Town Center,7129337,407,-122.68228500000001,45.512298
20,-266,2017-01-31 01:27:31,7777,5,7787,6,MAX  Green Line to Clackamas Town Center,7129337,407,-122.67863100000001,45.519116
20,-293,2017-01-31 01:30:13,7787,6,9299,7,MAX  Green Line to Clackamas Town Center,7129337,407,-122.676597,45.522778
90,-331,2017-01-31 01:40:05,8340,9,8341,10,MAX  Green Line to Clackamas Town Center,7129337,407,-122.663307,45.530078
89,-405,2017-01-31 01:42:07,8341,10,8342,11,MAX  Green Line to Clackamas Town Center,7129337,407,-122.66093500000001,45.530076
90,-428,2017-01-31 01:44:46,8342,11,8343,12,MAX  Green Line to Clackamas Town Center,7129337,407,-122.65590800000001,45.53006
89,-540,2017-01-31 01:48:07,8343,12,8344,13,MAX  Green Line to Clackamas Town Center,7129337,407,-122.652791,45.530055
108,-597,2017-01-31 01:52:36,8344,13,8345,14,MAX  Green Line to Clackamas Town Center,7129337,407,-122.619429,45.532458
355,-288,2017-01-31 01:31:50,9299,7,7763,8,MAX  Green Line to Clackamas Town Center,7129337,407,-122.676529,45.525156
20,-7,2017-01-31 01:19:16,10293,2,7774,3,MAX  Green Line to Clackamas Town Center,7129337,407,-122.683072,45.510849
20,-243,2017-01-31 01:25:44,13123,4,7777,5,MAX  Green Line to Clackamas Town Center,7129337,407,-122.679915,45.516740999999996
284,0,2017-01-31 01:08:01,13140,24,13140,1,MAX  Green Line to Clackamas Town Center,7129337,407,-122.683605,45.508638
0,-284,2017-01-31 01:33:34,7763,8,8340,9,MAX  Green Line to Clackamas Town Center,7129337,408,-122.676593,45.527859
20,-67,2017-01-31 01:20:54,7774,3,13123,4,MAX  Green Line to Clackamas Town Center,7129337,408,-122.68228500000001,45.512298
20,-266,2017-01-31 01:27:31,7777,5,7787,6,MAX  Green Line to Clackamas Town Center,7129337,408,-122.67863100000001,45.519116
20,-293,2017-01-31 01:30:13,7787,6,9299,7,MAX  Green Line to Clackamas Town Center,7129337,408,-122.676597,45.522778
90,-331,2017-01-31 01:40:05,8340,9,8341,10,MAX  Green Line to Clackamas Town Center,7129337,408,-122.663307,45.530078
89,-405,2017-01-31 01:42:07,8341,10,8342,11,MAX  Green Line to Clackamas Town Center,7129337,408,-122.66093500000001,45.530076
90,-428,2017-01-31 01:44:46,8342,11,8343,12,MAX  Green Line to Clackamas Town Center,7129337,408,-122.65590800000001,45.53006
89,-540,2017-01-31 01:48:07,8343,12,8344,13,MAX  Green Line to Clackamas Town Center,7129337,408,-122.652791,45.530055
108,-597,2017-01-31 01:52:36,8344,13,8345,14,MAX  Green Line to Clackamas Town Center,7129337,408,-122.619429,45.532458
355,-288,2017-01-31 01:31:50,9299,7,7763,8,MAX  Green Line to Clackamas Town Center,7129337,408,-122.676529,45.525156
20,-7,2017-01-31 01:19:16,10293,2,7774,3,MAX  Green Line to Clackamas Town Center,7129337,408,-122.683072,45.510849
20,-243,2017-01-31 01:25:44,13123,4,7777,5,MAX  Green Line to Clackamas Town Center,7129337,408,-122.679915,45.516740999999996
284,0,2017-01-31 01:08:01,13140,24,13140,1,MAX  Green Line to Clackamas Town Center,7129337,408,-122.683605,45.508638
0,-78,2017-01-31 01:45:09,7763,8,8340,9,MAX  Green Line to Clackamas Town Center,7129338,318,-122.676593,45.527859
20,-62,2017-01-31 01:36:01,7774,3,13123,4,MAX  Green Line to Clackamas Town Center,7129338,318,-122.68199399999999,45.512834000000005
19,-117,2017-01-31 01:40:25,7777,5,7787,6,MAX  Green Line to Clackamas Town Center,7129338,318,-122.67828300000001,45.519779
15,-65,2017-01-31 01:41:36,7787,6,9299,7,MAX  Green Line to Clackamas Town Center,7129338,318,-122.676492,45.522987
90,-56,2017-01-31 01:50:57,8340,9,8341,10,MAX  Green Line to Clackamas Town Center,7129338,318,-122.662504,45.530076
89,-106,2017-01-31 01:52:09,8341,10,8342,11,MAX  Green Line to Clackamas Town Center,7129338,318,-122.66093500000001,45.530076
90,-120,2017-01-31 01:54:37,8342,11,8343,12,MAX  Green Line to Clackamas Town Center,7129338,318,-122.65590800000001,45.53006
90,-199,2017-01-31 01:57:33,8343,12,8344,13,MAX  Green Line to Clackamas Town Center,7129338,318,-122.651525,45.530060999999996
355,-88,2017-01-31 01:43:32,9299,7,7763,8,MAX  Green Line to Clackamas Town Center,7129338,318,-122.676529,45.525156
20,-8,2017-01-31 01:34:17,10293,2,7774,3,MAX  Green Line to Clackamas Town Center,7129338,318,-122.683053,45.510884999999995
20,-110,2017-01-31 01:38:39,13123,4,7777,5,MAX  Green Line to Clackamas Town Center,7129338,318,-122.67977900000001,45.51699
284,0,2017-01-31 01:21:27,13140,24,13140,1,MAX  Green Line to Clackamas Town Center,7129338,318,-122.683605,45.508638
0,-78,2017-01-31 01:45:09,7763,8,8340,9,MAX  Green Line to Clackamas Town Center,7129338,323,-122.676593,45.527859
20,-62,2017-01-31 01:36:01,7774,3,13123,4,MAX  Green Line to Clackamas Town Center,7129338,323,-122.68199399999999,45.512834000000005
19,-117,2017-01-31 01:40:25,7777,5,7787,6,MAX  Green Line to Clackamas Town Center,7129338,323,-122.67828300000001,45.519779
15,-65,2017-01-31 01:41:36,7787,6,9299,7,MAX  Green Line to Clackamas Town Center,7129338,323,-122.676492,45.522987
90,-56,2017-01-31 01:50:57,8340,9,8341,10,MAX  Green Line to Clackamas Town Center,7129338,323,-122.662504,45.530076
89,-106,2017-01-31 01:52:09,8341,10,8342,11,MAX  Green Line to Clackamas Town Center,7129338,323,-122.66093500000001,45.530076
90,-120,2017-01-31 01:54:37,8342,11,8343,12,MAX  Green Line to Clackamas Town Center,7129338,323,-122.65590800000001,45.53006
90,-199,2017-01-31 01:57:33,8343,12,8344,13,MAX  Green Line to Clackamas Town Center,7129338,323,-122.651525,45.530060999999996
355,-88,2017-01-31 01:43:32,9299,7,7763,8,MAX  Green Line to Clackamas Town Center,7129338,323,-122.676529,45.525156
20,-8,2017-01-31 01:34:17,10293,2,7774,3,MAX  Green Line to Clackamas Town Center,7129338,323,-122.683053,45.510884999999995
20,-110,2017-01-31 01:38:39,13123,4,7777,5,MAX  Green Line to Clackamas Town Center,7129338,323,-122.67977900000001,45.51699
284,0,2017-01-31 01:21:27,13140,24,13140,1,MAX  Green Line to Clackamas Town Center,7129338,323,-122.683605,45.508638
0,30,2017-01-31 01:56:20,7763,8,8340,9,MAX  Green Line to Clackamas Town Center,7129339,124,-122.676593,45.527859
20,5,2017-01-31 01:48:03,7774,3,13123,4,MAX  Green Line to Clackamas Town Center,7129339,124,-122.681727,45.513328
20,-32,2017-01-31 01:51:37,7777,5,7787,6,MAX  Green Line to Clackamas Town Center,7129339,124,-122.67863100000001,45.519116
20,14,2017-01-31 01:53:07,7787,6,9299,7,MAX  Green Line to Clackamas Town Center,7129339,124,-122.676597,45.522778
355,10,2017-01-31 01:54:53,9299,7,7763,8,MAX  Green Line to Clackamas Town Center,7129339,124,-122.676529,45.525156
20,61,2017-01-31 01:46:07,10293,2,7774,3,MAX  Green Line to Clackamas Town Center,7129339,124,-122.68303300000001,45.510921999999994
21,-21,2017-01-31 01:49:49,13123,4,7777,5,MAX  Green Line to Clackamas Town Center,7129339,124,-122.680098,45.516405999999996
337,-11,2017-01-31 01:44:43,13140,24,13140,1,MAX  Green Line to Clackamas Town Center,7129339,124,-122.68382700000001,45.508798999999996
0,30,2017-01-31 01:56:20,7763,8,8340,9,MAX  Green Line to Clackamas Town Center,7129339,322,-122.676593,45.527859
20,5,2017-01-31 01:48:03,7774,3,13123,4,MAX  Green Line to Clackamas Town Center,7129339,322,-122.681727,45.513328
20,-32,2017-01-31 01:51:37,7777,5,7787,6,MAX  Green Line to Clackamas Town Center,7129339,322,-122.67863100000001,45.519116
20,14,2017-01-31 01:53:07,7787,6,9299,7,MAX  Green Line to Clackamas Town Center,7129339,322,-122.676597,45.522778
355,10,2017-01-31 01:54:53,9299,7,7763,8,MAX  Green Line to Clackamas Town Center,7129339,322,-122.676529,45.525156
20,61,2017-01-31 01:46:07,10293,2,7774,3,MAX  Green Line to Clackamas Town Center,7129339,322,-122.68303300000001,45.510921999999994
21,-21,2017-01-31 01:49:49,13123,4,7777,5,MAX  Green Line to Clackamas Town Center,7129339,322,-122.680098,45.516405999999996
337,-11,2017-01-31 01:44:43,13140,24,13140,1,MAX  Green Line to Clackamas Town Center,7129339,322,-122.68382700000001,45.508798999999996
301,0,2017-01-31 01:50:48,13140,24,13140,1,MAX  Green Line to Clackamas Town Center,7129340,104,-122.683653,45.508655
301,0,2017-01-31 01:50:48,13140,24,13140,1,MAX  Green Line to Clackamas Town Center,7129340,321,-122.683653,45.508655
200,-45,2017-01-31 01:02:36,7608,21,7618,22,MAX  Green Line to City Center/PSU,7129550,407,-122.680419,45.513536
200,-150,2017-01-31 01:06:07,7618,22,7606,23,MAX  Green Line to City Center/PSU,7129550,407,-122.681777,45.511016
200,-84,2017-01-31 01:00:25,7627,19,7646,20,MAX  Green Line to City Center/PSU,7129550,407,-122.677819,45.518289
201,-143,2017-01-31 01:01:30,7646,20,7608,21,MAX  Green Line to City Center/PSU,7129550,407,-122.67794099999999,45.518066999999995
200,-45,2017-01-31 01:02:36,7608,21,7618,22,MAX  Green Line to City Center/PSU,7129550,408,-122.680419,45.513536
200,-150,2017-01-31 01:06:07,7618,22,7606,23,MAX  Green Line to City Center/PSU,7129550,408,-122.681777,45.511016
200,-84,2017-01-31 01:00:25,7627,19,7646,20,MAX  Green Line to City Center/PSU,7129550,408,-122.677819,45.518289
201,-143,2017-01-31 01:01:30,7646,20,7608,21,MAX  Green Line to City Center/PSU,7129550,408,-122.67794099999999,45.518066999999995
178,-237,2017-01-31 01:09:47,7601,17,9303,18,MAX  Green Line to City Center/PSU,7129551,318,-122.675518,45.526135
200,-160,2017-01-31 01:16:31,7608,21,7618,22,MAX  Green Line to City Center/PSU,7129551,318,-122.680419,45.513536
201,-240,2017-01-31 01:20:03,7618,22,7606,23,MAX  Green Line to City Center/PSU,7129551,318,-122.68205900000001,45.510504
202,-247,2017-01-31 01:13:13,7627,19,7646,20,MAX  Green Line to City Center/PSU,7129551,318,-122.676156,45.521377
201,-262,2017-01-31 01:15:28,7646,20,7608,21,MAX  Green Line to City Center/PSU,7129551,318,-122.67794099999999,45.518066999999995
270,-10,2017-01-31 01:00:12,8375,14,8376,15,MAX  Green Line to City Center/PSU,7129551,318,-122.662582,45.530108
271,-28,2017-01-31 01:00:54,8376,15,8377,16,MAX  Green Line to City Center/PSU,7129551,318,-122.663781,45.530115
260,-108,2017-01-31 01:02:55,8377,16,7601,17,MAX  Green Line to City Center/PSU,7129551,318,-122.66586699999999,45.530198999999996
178,-242,2017-01-31 01:11:21,9303,18,7627,19,MAX  Green Line to City Center/PSU,7129551,318,-122.675425,45.523522
178,-237,2017-01-31 01:09:47,7601,17,9303,18,MAX  Green Line to City Center/PSU,7129551,323,-122.675518,45.526135
200,-160,2017-01-31 01:16:31,7608,21,7618,22,MAX  Green Line to City Center/PSU,7129551,323,-122.680419,45.513536
201,-240,2017-01-31 01:20:03,7618,22,7606,23,MAX  Green Line to City Center/PSU,7129551,323,-122.68205900000001,45.510504
202,-247,2017-01-31 01:13:13,7627,19,7646,20,MAX  Green Line to City Center/PSU,7129551,323,-122.676156,45.521377
201,-262,2017-01-31 01:15:28,7646,20,7608,21,MAX  Green Line to City Center/PSU,7129551,323,-122.67794099999999,45.518066999999995
270,-10,2017-01-31 01:00:12,8375,14,8376,15,MAX  Green Line to City Center/PSU,7129551,323,-122.662582,45.530108
271,-28,2017-01-31 01:00:54,8376,15,8377,16,MAX  Green Line to City Center/PSU,7129551,323,-122.663781,45.530115
260,-108,2017-01-31 01:02:55,8377,16,7601,17,MAX  Green Line to City Center/PSU,7129551,323,-122.66586699999999,45.530198999999996
178,-242,2017-01-31 01:11:21,9303,18,7627,19,MAX  Green Line to City Center/PSU,7129551,323,-122.675425,45.523522
178,-445,2017-01-31 01:30:45,7601,17,9303,18,MAX  Green Line to City Center/PSU,7129552,124,-122.675518,45.526135
200,-441,2017-01-31 01:38:42,7608,21,7618,22,MAX  Green Line to City Center/PSU,7129552,124,-122.680419,45.513536
201,-571,2017-01-31 01:43:18,7618,22,7606,23,MAX  Green Line to City Center/PSU,7129552,124,-122.682193,45.510259999999995
202,-467,2017-01-31 01:34:24,7627,19,7646,20,MAX  Green Line to City Center/PSU,7129552,124,-122.676156,45.521377
201,-543,2017-01-31 01:37:39,7646,20,7608,21,MAX  Green Line to City Center/PSU,7129552,124,-122.67794099999999,45.518066999999995
288,3,2017-01-31 01:03:45,8370,9,8371,10,MAX  Green Line to City Center/PSU,7129552,124,-122.564955,45.53199
296,-13,2017-01-31 01:05:56,8371,10,8372,11,MAX  Green Line to City Center/PSU,7129552,124,-122.58114599999999,45.534493
288,16,2017-01-31 01:08:12,8372,11,8373,12,MAX  Green Line to City Center/PSU,7129552,124,-122.609747,45.527784999999994
288,19,2017-01-31 01:10:31,8373,12,8374,13,MAX  Green Line to City Center/PSU,7129552,124,-122.62406399999999,45.533578999999996
269,45,2017-01-31 01:14:03,8374,13,8375,14,MAX  Green Line to City Center/PSU,7129552,124,-122.655147,45.530091999999996
270,57,2017-01-31 01:15:23,8375,14,8376,15,MAX  Green Line to City Center/PSU,7129552,124,-122.659182,45.530105999999996
281,-6,2017-01-31 01:18:14,8376,15,8377,16,MAX  Green Line to City Center/PSU,7129552,124,-122.664373,45.530142
260,-447,2017-01-31 01:26:04,8377,16,7601,17,MAX  Green Line to City Center/PSU,7129552,124,-122.66586699999999,45.530198999999996
178,-453,2017-01-31 01:32:22,9303,18,7627,19,MAX  Green Line to City Center/PSU,7129552,124,-122.675425,45.523522
1,45,2017-01-31 01:00:03,13139,8,8370,9,MAX  Green Line to City Center/PSU,7129552,124,-122.564393,45.518352
178,-445,2017-01-31 01:30:45,7601,17,9303,18,MAX  Green Line to City Center/PSU,7129552,322,-122.675518,45.526135
200,-441,2017-01-31 01:38:42,7608,21,7618,22,MAX  Green Line to City Center/PSU,7129552,322,-122.680419,45.513536
201,-571,2017-01-31 01:43:18,7618,22,7606,23,MAX  Green Line to City Center/PSU,7129552,322,-122.682193,45.510259999999995
202,-467,2017-01-31 01:34:24,7627,19,7646,20,MAX  Green Line to City Center/PSU,7129552,322,-122.676156,45.521377
201,-543,2017-01-31 01:37:39,7646,20,7608,21,MAX  Green Line to City Center/PSU,7129552,322,-122.67794099999999,45.518066999999995
288,3,2017-01-31 01:03:45,8370,9,8371,10,MAX  Green Line to City Center/PSU,7129552,322,-122.564955,45.53199
296,-13,2017-01-31 01:05:56,8371,10,8372,11,MAX  Green Line to City Center/PSU,7129552,322,-122.58114599999999,45.534493
288,16,2017-01-31 01:08:12,8372,11,8373,12,MAX  Green Line to City Center/PSU,7129552,322,-122.609747,45.527784999999994
288,19,2017-01-31 01:10:31,8373,12,8374,13,MAX  Green Line to City Center/PSU,7129552,322,-122.62406399999999,45.533578999999996
269,45,2017-01-31 01:14:03,8374,13,8375,14,MAX  Green Line to City Center/PSU,7129552,322,-122.655147,45.530091999999996
